abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,korean_name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
['Illusion'],2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,105,5120,70,510,45,Illusion Fox Pok?mon,60,1059860,1.6,60,Zoroarkゾロア?ク,Zoroark,조로아크,88.1,571,120,60,105,dark,,81.1,5,0
"['Cute Charm', 'Technician', 'Skill Link']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,50,3840,70,300,255,Chinchilla Pok?mon,40,800000,0.4,55,Chillarmyチラ?ミィ,Minccino,치라미,24.6,572,40,40,75,normal,,5.8,5,0
"['Cute Charm', 'Technician', 'Skill Link']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,95,3840,70,470,60,Scarf Pok?mon,60,800000,0.5,75,Chillaccinoチラチ?ノ,Cinccino,치라치노,24.6,573,65,60,115,normal,,7.5,5,0
"['Frisk', 'Competitive', 'Shadow Tag']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,30,5120,70,290,200,Fixation Pok?mon,50,1059860,0.4,45,Gothimuゴチム,Gothita,고디탱,24.6,574,55,65,45,psychic,,5.8,5,0
"['Frisk', 'Competitive', 'Shadow Tag']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,45,5120,70,390,100,Manipulate Pok?mon,70,1059860,0.7,60,Gothimiruゴチミル,Gothorita,고디보미,24.6,575,75,85,55,psychic,,18,5,0
"['Frisk', 'Competitive', 'Shadow Tag']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,55,5120,70,490,50,Astral Body Pok?mon,95,1059860,1.5,70,Gothiruselleゴチルゼル,Gothitelle,고디모아젤,24.6,576,95,110,65,psychic,,44,5,0
"['Overcoat', 'Magic Guard', 'Regenerator']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,30,5120,70,290,200,Cell Pok?mon,40,1059860,0.3,45,Uniranユニラン,Solosis,유니란,50,577,105,50,20,psychic,,1,5,0
"['Overcoat', 'Magic Guard', 'Regenerator']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,40,5120,70,370,100,Mitosis Pok?mon,50,1059860,0.6,65,Doublanダブラン,Duosion,듀란,50,578,125,60,30,psychic,,8,5,0
"['Overcoat', 'Magic Guard', 'Regenerator']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,65,5120,70,490,50,Multiplying Pok?mon,75,1059860,1,110,Lanculusランクルス,Reuniclus,란쿨루스,50,579,125,85,30,psychic,,20.1,5,0
"['Keen Eye', 'Big Pecks', 'Hydration']",0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,44,5120,70,305,190,Water Bird Pok?mon,50,1000000,0.5,62,Koaruhieコアルヒ?,Ducklett,꼬지보리,50,580,44,50,55,water,flying,5.5,5,0
"['Keen Eye', 'Big Pecks', 'Hydration']",0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,87,5120,70,473,45,White Bird Pok?mon,63,1000000,1.3,75,Swannaスワンナ,Swanna,스완나,50,581,87,63,98,water,flying,24.2,5,0
"['Ice Body', 'Snow Cloak', 'Weak Armor']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,50,5120,70,305,255,Fresh Snow Pok?mon,50,1250000,0.4,36,Vanipetiバニプッチ,Vanillite,바닐프티,50,582,65,60,44,ice,,5.7,5,0
"['Ice Body', 'Snow Cloak', 'Weak Armor']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,65,5120,70,395,120,Icy Snow Pok?mon,65,1250000,1.1,51,Vanirichバニリッチ,Vanillish,바닐리치,50,583,80,75,59,ice,,41,5,0
"['Ice Body', 'Snow Warning', 'Weak Armor']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,95,5120,70,535,45,Snowstorm Pok?mon,85,1250000,1.3,71,Baivanillaバイバニラ,Vanilluxe,배바닐라,50,584,110,95,79,ice,,57.5,5,0
"['Chlorophyll', 'Sap Sipper', 'Serene Grace']",2,1,1,0.5,1,2,2,2,0,0.5,0.5,2,1,2,1,1,1,0.5,60,5120,70,335,190,Season Pok?mon,50,1000000,0.6,60,Shikijikaシキジカ,Deerling,사철록,50,585,40,50,75,normal,grass,19.5,5,0
"['Chlorophyll', 'Sap Sipper', 'Serene Grace']",2,1,1,0.5,1,2,2,2,0,0.5,0.5,2,1,2,1,1,1,0.5,100,5120,70,475,75,Season Pok?mon,70,1000000,1.9,80,Mebukijikaメブキジカ,Sawsbuck,바라철록,50,586,60,70,95,normal,grass,92.5,5,0
"['Static', 'Motor Drive']",0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,75,5120,70,428,200,Sky Squirrel Pok?mon,60,1000000,0.4,55,Emongaエモンガ,Emolga,에몽가,50,587,75,60,103,electric,flying,5,5,0
"['Swarm', 'Shed Skin', 'No Guard']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,75,3840,70,315,200,Clamping Pok?mon,45,1000000,0.5,50,Kaburumoカブルモ,Karrablast,딱정곤,50,588,40,45,60,bug,,5.9,5,0
"['Swarm', 'Shell Armor', 'Overcoat']",0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,135,3840,70,495,75,Cavalry Pok?mon,105,1000000,1,70,Chevargoシュバルゴ,Escavalier,슈바르고,50,589,60,105,20,bug,steel,33,5,0
"['Effect Spore', 'Regenerator']",1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,55,5120,70,294,190,Mushroom Pok?mon,45,1000000,0.2,69,Tamagetakeタマゲタケ,Foongus,깜놀버슬,50,590,55,55,15,grass,poison,1,5,0
"['Effect Spore', 'Regenerator']",1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,85,5120,70,464,75,Mushroom Pok?mon,70,1000000,0.6,114,Morobareruモロバレル,Amoonguss,뽀록나,50,591,85,80,30,grass,poison,10.5,5,0
"['Water Absorb', 'Cursed Body', 'Damp']",0.5,2,1,2,1,0,0.5,1,2,2,1,0.5,0,0.5,1,1,0.5,0.5,40,5120,70,335,190,Floating Pok?mon,50,1000000,1.2,55,Pururillプルリル,Frillish,탱그릴,50,592,65,85,40,water,ghost,33,5,0
"['Water Absorb', 'Cursed Body', 'Damp']",0.5,2,1,2,1,0,0.5,1,2,2,1,0.5,0,0.5,1,1,0.5,0.5,60,5120,70,480,60,Floating Pok?mon,70,1000000,2.2,100,Burungelブルンゲル,Jellicent,탱탱겔,50,593,85,105,60,water,ghost,135,5,0
"['Healer', 'Hydration', 'Regenerator']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,75,10240,70,470,75,Caring Pok?mon,80,800000,1.2,165,Mamanbouママンボウ,Alomomola,맘복치,50,594,40,45,65,water,,31.6,5,0
"['Compoundeyes', 'Unnerve', 'Swarm']",1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,47,5120,70,319,190,Attaching Pok?mon,50,1000000,0.1,50,Bachuruバチュル,Joltik,파쪼옥,50,595,57,50,65,bug,electric,0.6,5,0
"['Compoundeyes', 'Unnerve', 'Swarm']",1,1,1,0.5,1,0.5,2,1,1,0.5,1,1,1,1,1,2,0.5,1,77,5120,70,472,75,EleSpider Pok?mon,60,1000000,0.8,70,Dentulaデンチュラ,Galvantula,전툴라,50,596,97,60,108,bug,electric,14.3,5,0
['Iron Barbs'],1,1,0.5,0.5,0.5,2,4,1,1,0.25,1,1,0.5,0,0.5,0.5,0.5,0.5,50,5120,70,305,255,Thorn Seed Pok?mon,91,1000000,0.6,44,Tesseedテッシ?ド,Ferroseed,철시드,50,597,24,86,10,grass,steel,18.8,5,0
"['Iron Barbs', 'Anticipation']",1,1,0.5,0.5,0.5,2,4,1,1,0.25,1,1,0.5,0,0.5,0.5,0.5,0.5,94,5120,70,489,90,Thorn Pod Pok?mon,131,1000000,1,74,Nutreyナットレイ,Ferrothorn,너트령,50,598,54,116,20,grass,steel,110,5,0
"['Plus', 'Minus', 'Clear Body']",0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,55,5120,70,300,130,Gear Pok?mon,70,1059860,0.3,40,Giaruギアル,Klink,기어르,,599,45,60,30,steel,,21,5,0
"['Plus', 'Minus', 'Clear Body']",0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,80,5120,70,440,60,Gear Pok?mon,95,1059860,0.6,60,Gigiaruギギアル,Klang,기기어르,,600,70,85,50,steel,,51,5,0
"['Plus', 'Minus', 'Clear Body']",0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,100,5120,70,520,30,Gear Pok?mon,115,1059860,0.6,60,Gigigiaruギギギアル,Klinklang,기기기어르,,601,70,85,90,steel,,81,5,0
['Levitate'],1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,55,5120,70,275,190,EleFish Pok?mon,40,1250000,0.2,35,Shibishirasuシビシラス,Tynamo,저리어,50,602,45,40,60,electric,,0.3,5,0
['Levitate'],1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,85,5120,70,405,60,EleFish Pok?mon,70,1250000,1.2,65,Shibibeelシビビ?ル,Eelektrik,저리릴,50,603,75,70,40,electric,,22,5,0
['Levitate'],1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,115,5120,70,515,30,EleFish Pok?mon,80,1250000,2.1,85,Shibirudonシビルドン,Eelektross,저리더프,50,604,105,80,50,electric,,80.5,5,0
"['Telepathy', 'Synchronize', 'Analytic']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,55,5120,70,335,255,Cerebral Pok?mon,55,1000000,0.5,55,Ligrayリグレ?,Elgyem,리그레,50,605,85,55,30,psychic,,9,5,0
"['Telepathy', 'Synchronize', 'Analytic']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,75,5120,70,485,90,Cerebral Pok?mon,75,1000000,1,75,Ohbemオ?ベム,Beheeyem,벰크,50,606,125,95,40,psychic,,34.5,5,0
"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,30,5120,70,275,190,Candle Pok?mon,55,1059860,0.3,50,Hitomoshiヒトモシ,Litwick,불켜미,50,607,65,55,20,ghost,fire,3.1,5,0
"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,40,5120,70,370,90,Lamp Pok?mon,60,1059860,0.6,60,Lamplerランプラ?,Lampent,램프라,50,608,95,60,55,ghost,fire,13,5,0
"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2,1,1,0.5,0,0.5,1,2,0.5,2,0.5,0,0.5,1,2,0.5,2,55,5120,70,520,45,Luring Pok?mon,90,1059860,1,60,Chandelaシャンデラ,Chandelure,샹델라,50,609,145,90,80,ghost,fire,34.3,5,0
"['Rivalry', 'Mold Breaker', 'Unnerve']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,87,10240,35,320,75,Tusk Pok?mon,60,1250000,0.6,46,Kibagoキバゴ,Axew,터검니,50,610,30,40,57,dragon,,18,5,0
"['Rivalry', 'Mold Breaker', 'Unnerve']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,117,10240,35,410,60,Axe Jaw Pok?mon,70,1250000,1,66,Onondoオノンド,Fraxure,액슨도,50,611,40,50,67,dragon,,36,5,0
"['Rivalry', 'Mold Breaker', 'Unnerve']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,147,10240,35,540,45,Axe Jaw Pok?mon,90,1250000,1.8,76,Ononokusオノノクス,Haxorus,액스라이즈,50,612,60,70,97,dragon,,105.5,5,0
"['Snow Cloak', 'Slush Rush', 'Rattled']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,70,5120,70,305,120,Chill Pok?mon,40,1000000,0.5,55,Kumasyunクマシュン,Cubchoo,코고미,50,613,60,40,40,ice,,8.5,5,0
"['Snow Cloak', 'Slush Rush', 'Swift Swim']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,130,5120,70,505,60,Freezing Pok?mon,80,1000000,2.6,95,Tunbearツンベア?,Beartic,툰베어,50,614,70,80,50,ice,,260,5,0
['Levitate'],1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,50,6400,70,515,25,Crystallizing Pok?mon,50,1000000,1.1,80,Freegeoフリ?ジオ,Cryogonal,프리지오,,615,95,135,105,ice,,148,5,0
"['Hydration', 'Shell Armor', 'Overcoat']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,40,3840,70,305,200,Snail Pok?mon,85,1000000,0.4,50,Chobomakiチョボマキ,Shelmet,쪼마리,50,616,40,65,25,bug,,7.7,5,0
"['Hydration', 'Sticky Hold', 'Unburden']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,70,3840,70,495,75,Shell Out Pok?mon,40,1000000,0.8,80,Agilderアギルダ?,Accelgor,어지리더,50,617,100,60,145,bug,,25.3,5,0
"['Static', 'Limber', 'Sand Veil']",1,1,1,0,1,1,1,0.5,1,2,2,2,1,0.5,1,0.5,0.5,2,66,5120,70,471,75,Trap Pok?mon,84,1000000,0.7,109,Maggyoマッギョ,Stunfisk,메더,50,618,81,99,32,ground,electric,11,5,0
"['Inner Focus', 'Regenerator', 'Reckless']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,85,6400,70,350,180,Martial Arts Pok?mon,50,1059860,0.9,45,Kojofuコジョフ?,Mienfoo,비조푸,50,619,55,50,65,fighting,,20,5,0
"['Inner Focus', 'Regenerator', 'Reckless']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,125,6400,70,510,45,Martial Arts Pok?mon,60,1059860,1.4,65,Kojondoコジョンド,Mienshao,비조도,50,620,95,60,105,fighting,,35.5,5,0
"['Rough Skin', 'Sheer Force', 'Mold Breaker']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,120,7680,70,485,45,Cave Pok?mon,90,1000000,1.6,77,Crimganクリムガン,Druddigon,크리만,50,621,60,90,48,dragon,,139,5,0
"['Iron Fist', 'Klutz', 'No Guard']",0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,74,6400,70,303,190,Automaton Pok?mon,50,1000000,1,59,Gobitゴビット,Golett,골비람,,622,35,50,35,ground,ghost,92,5,0
"['Iron Fist', 'Klutz', 'No Guard']",0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,124,6400,70,483,90,Automaton Pok?mon,80,1000000,2.8,89,Goloogゴル?グ,Golurk,골루그,,623,55,80,55,ground,ghost,330,5,0
"['Defiant', 'Inner Focus', 'Pressure']",1,0.5,0.5,1,1,4,2,0.5,0.5,0.5,2,0.5,0.5,0,0,0.5,0.5,1,85,5120,35,340,120,Sharp Blade Pok?mon,70,1000000,0.5,45,Komatanaコマタナ,Pawniard,자망칼,50,624,40,40,60,dark,steel,10.2,5,0
"['Defiant', 'Inner Focus', 'Pressure']",1,0.5,0.5,1,1,4,2,0.5,0.5,0.5,2,0.5,0.5,0,0,0.5,0.5,1,125,5120,35,490,45,Sword Blade Pok?mon,100,1000000,1.6,65,Kirikizanキリキザン,Bisharp,절각참,50,625,60,70,70,dark,steel,70,5,0
"['Reckless', 'Sap Sipper', 'Soundproof']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,110,5120,70,490,45,Bash Buffalo Pok?mon,95,1000000,1.6,95,Buffronバッフロン,Bouffalant,버프론,50,626,40,95,55,normal,,94.6,5,0
"['Keen Eye', 'Sheer Force', 'Hustle']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,83,5120,70,350,190,Eaglet Pok?mon,50,1250000,0.5,70,Washibonワシボン,Rufflet,수리둥보,100,627,37,50,60,normal,flying,10.5,5,0
"['Keen Eye', 'Sheer Force', 'Defiant']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,123,5120,70,510,60,Valiant Pok?mon,75,1250000,1.5,100,Warrgleウォ?グル,Braviary,워글,100,628,57,75,80,normal,flying,41,5,0
"['Big Pecks', 'Overcoat', 'Weak Armor']",1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,55,5120,35,370,190,Diapered Pok?mon,75,1250000,0.5,70,Valchaiバルチャイ,Vullaby,벌차이,0,629,45,65,60,dark,flying,9,5,0
"['Big Pecks', 'Overcoat', 'Weak Armor']",1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,65,5120,35,510,60,Bone Vulture Pok?mon,105,1250000,1.2,110,Vulginaバルジ?ナ,Mandibuzz,버랜지나,0,630,55,95,80,dark,flying,39.5,5,0
"['Gluttony', 'Flash Fire', 'White Smoke']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,97,5120,70,484,90,Anteater Pok?mon,66,1000000,1.4,85,Kuitaranクイタラン,Heatmor,앤티골,50,631,105,66,65,fire,,58,5,0
"['Swarm', 'Hustle', 'Truant']",0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,109,5120,70,484,90,Iron Ant Pok?mon,112,1000000,0.3,58,Aiantアイアント,Durant,아이앤트,50,632,48,48,109,bug,steel,33,5,0
['Hustle'],2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,65,10240,35,300,45,Irate Pok?mon,50,1250000,0.8,52,Monozuモノズ,Deino,모노두,50,633,45,50,38,dark,dragon,17.3,5,0
['Hustle'],2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,85,10240,35,420,45,Hostile Pok?mon,70,1250000,1.4,72,Diheadジヘッド,Zweilous,디헤드,50,634,65,70,58,dark,dragon,50,5,0
['Levitate'],2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,105,10240,35,600,45,Brutal Pok?mon,90,1250000,1.8,92,Sazandoraサザンドラ,Hydreigon,삼삼드래,50,635,125,90,98,dark,dragon,160,5,0
"['Flame Body', 'Swarm']",0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,85,10240,70,360,45,Torch Pok?mon,55,1250000,1.1,55,Merlarvaメラルバ,Larvesta,활화르바,50,636,50,55,60,bug,fire,28.8,5,0
"['Flame Body', 'Swarm']",0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,60,10240,70,550,15,Sun Pok?mon,65,1250000,1.6,85,Ulgamothウルガモス,Volcarona,불카모스,50,637,135,105,100,bug,fire,46,5,0
['Justified'],0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,90,20480,35,580,3,Iron Will Pok?mon,129,1250000,2.1,91,Cobalonコバルオン,Cobalion,코바르온,,638,90,72,108,steel,fighting,250,5,1
['Justified'],0.5,0.5,1,1,2,2,0.5,1,1,2,2,1,0.5,0.5,2,0.5,2,2,129,20480,35,580,3,Cavern Pok?mon,90,1250000,1.9,91,Terrakionテラキオン,Terrakion,테라키온,,639,72,90,108,rock,fighting,260,5,1
['Justified'],1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,90,20480,35,580,3,Grassland Pok?mon,72,1250000,2,91,Virizionビリジオン,Virizion,비리디온,,640,90,129,108,grass,fighting,200,5,1
"['Prankster', 'Defiant', 'Regenerator']",0.5,1,1,2,1,0.5,1,1,1,0.5,0,2,1,1,1,2,1,1,100,30720,90,580,3,Cyclone Pok?mon,80,1250000,1.5,79,Tornelos (keshin Forme)トルネロス,Tornadus,토네로스,100,641,110,90,121,flying,,63,5,1
"['Prankster', 'Defiant', 'Volt Absorb']",0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,105,30720,90,580,3,Bolt Strike Pok?mon,70,1250000,1.5,79,Voltolos (keshin Forme)ボルトロス,Thundurus,볼트로스,100,642,145,80,101,electric,flying,61,5,1
['Turboblaze'],0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,120,30720,0,680,3,Vast White Pok?mon,100,1250000,3.2,100,Reshiramレシラム,Reshiram,레시라무,,643,150,120,90,dragon,fire,330,5,1
['Teravolt'],1,1,2,0.25,2,1,0.5,0.5,1,0.5,2,2,1,1,1,1,0.5,0.5,150,30720,0,680,3,Deep Black Pok?mon,120,1250000,2.9,100,Zekromゼクロム,Zekrom,제크로무,,644,120,100,90,dragon,electric,345,5,1
"['Sand Force', 'Sheer Force', 'Intimidate']",0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,145,30720,90,600,3,Abundance Pok?mon,90,1250000,1.5,89,Landlos (keshin Forme)ランドロス,Landorus,랜드로스,100,645,105,80,91,ground,flying,68,5,1
"['Pressure', 'Teravolt', 'Turboblaze']",1,1,2,0.5,2,2,1,1,1,0.5,1,1,1,1,1,2,2,0.5,120,30720,0,700,3,Boundary Pok?mon,90,1250000,3,125,Kyuremキュレム,Kyurem,큐레무,,646,170,100,95,dragon,ice,325,5,1
['Justified'],0.5,0.5,1,2,2,1,0.5,2,1,2,1,0.5,1,1,2,0.5,0.5,0.5,72,20480,35,580,3,Colt Pok?mon,90,1250000,1.4,91,Keldeo (itsumo No Sugata)ケルディオ,Keldeo,케르디오,,647,129,90,108,water,fighting,48.5,5,1
['Serene Grace'],2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,128,30720,100,600,3,Melody Pok?mon,90,1250000,0.6,100,Meloetta (step Forme)メロエッタ,Meloetta,메로엣타,,648,77,77,128,normal,psychic,6.5,5,1
['Download'],0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,120,30720,0,600,3,Paleozoic Pok?mon,95,1250000,1.5,71,Genesectゲノセクト,Genesect,게노세크트,,649,120,95,99,bug,steel,82.5,5,1
"['Overgrow', 'Bulletproof']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,61,5120,70,313,45,Spiky Nut Pok?mon,65,1059860,0.4,56,Harimaronハリマロン,Chespin,도치마론,88.1,650,48,45,38,grass,,9,6,0
"['Overgrow', 'Bulletproof']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,78,5120,70,405,45,Spiny Armor Pok?mon,95,1059860,0.7,61,Hariborgハリボ?グ,Quilladin,도치보구,88.1,651,56,58,57,grass,,29,6,0
"['Overgrow', 'Bulletproof']",1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,107,5120,70,530,45,Spiny Armor Pok?mon,122,1059860,1.6,88,Brigarronブリガロン,Chesnaught,브리가론,88.1,652,74,75,64,grass,fighting,90,6,0
"['Blaze', 'Magician']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,45,5120,70,307,45,Fox Pok?mon,40,1059860,0.4,40,Fokkoフォッコ,Fennekin,푸호꼬,88.1,653,62,60,60,fire,,9.4,6,0
"['Blaze', 'Magician']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,59,5120,70,409,45,Fox Pok?mon,58,1059860,1,59,Tairenarテ?ルナ?,Braixen,테르나,88.1,654,90,70,73,fire,,14.5,6,0
"['Blaze', 'Magician']",1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2,69,5120,70,534,45,Fox Pok?mon,72,1059860,1.5,75,Mahoxyマフォクシ?,Delphox,마폭시,88.1,655,114,100,104,fire,psychic,39,6,0
"['Torrent', 'Protean']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,56,5120,70,314,45,Bubble Frog Pok?mon,40,1059860,0.3,41,Keromatsuケロマツ,Froakie,개구마르,88.1,656,62,44,71,water,,7,6,0
"['Torrent', 'Protean']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,63,5120,70,405,45,Bubble Frog Pok?mon,52,1059860,0.6,54,Gekogashiraゲコガシラ,Frogadier,개굴반장,88.1,657,83,56,97,water,,10.9,6,0
"['Torrent', 'Protean', 'Battle Bond']",2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,145,5120,70,640,45,Ninja Pok?mon,67,1059860,1.5,72,Gekkougaゲッコウガ,Greninja,개굴닌자,88.1,658,153,71,132,water,dark,40,6,0
"['Pickup', 'Cheek Pouch', 'Huge Power']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,36,3840,70,237,255,Digging Pok?mon,38,1000000,0.4,38,Horubeeホルビ?,Bunnelby,파르빗,50,659,32,36,57,normal,,5,6,0
"['Pickup', 'Cheek Pouch', 'Huge Power']",1,1,1,0,1,2,1,1,0,2,1,2,1,0.5,1,0.5,1,2,56,3840,70,423,127,Digging Pok?mon,77,1000000,1,85,Horudoホル?ド,Diggersby,파르토,50,660,50,77,78,normal,ground,42.4,6,0
"['Big Pecks', 'Gale Wings']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,50,3840,70,278,255,Tiny Robin Pok?mon,43,1059860,0.3,45,Yayakomaヤヤコマ,Fletchling,화살꼬빈,50,661,40,38,62,normal,flying,1.7,6,0
"['Flame Body', 'Gale Wings']",0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,73,3840,70,382,120,Ember Pok?mon,55,1059860,0.7,62,Hinoyakomaヒノヤコマ,Fletchinder,불화살빈,50,662,56,52,84,fire,flying,16,6,0
"['Flame Body', 'Gale Wings']",0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,81,3840,70,499,45,Scorching Pok?mon,71,1059860,1.2,78,Fiarrowファイアロ?,Talonflame,파이어로,50,663,74,69,126,fire,flying,24.5,6,0
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,3840,70,200,255,Scatterdust Pok?mon,40,1000000,0.3,38,Kofukimushiコフキムシ,Scatterbug,분이벌레,50,664,27,25,35,bug,,2.5,6,0
